185,1.3351830904215795e-02
186,6.5116887911388305e-03
187,2.3435786720686961e-03
188,4.9454364080080077e-03
189,8.6717822886145622e-03
190,1.8764691249203966e-02
191,1.1913927900451725e-02
192,8.3571909851008590e-03
193,4.6153306353019279e-02
194,6.5555536330640807e-03
195,5.7406394144268952e-03
196,7.4065984689360969e-03
197,1.3602311216144651e-02
198,5.2734899863839686e-03
199,1.8826435668559400e-03
200,1.5406969084563714e-03
201,5.0405879616032745e-03
202,5.6547655193992935e-03
203,1.9239746627021017e-02
204,1.7498231236976081e-02
205,2.8514195689594520e-02
206,5.3321652084521607e-03
207,1.4585261899475498e-03
208,1.6741431794607227e-03
209,6.3007941661788591e-03
210,4.2447775656718903e-03
211,3.2908783865614648e-03
212,3.6260776866631778e-03
213,9.9163097674854241e-03
214,8.4079389406006635e-03
215,8.7933014565925605e-03
216,1.1652980160311256e-02
217,1.9918725789006872e-02
218,1.3010503035069345e-02
219,3.8550521135268926e-03
220,1.1649952858294311e-03
221,1.2201219784114265e-03
222,3.8452625997658623e-03
223,5.2863183047616316e-03
224,7.5140649281246093e-03
225,5.4867826432057065e-03
226,9.5124262431789623e-03
227,4.4044073494181870e-03
228,4.2722658016780190e-03
229,5.2448743314782503e-03
230,7.7617109438410563e-03
231,5.7218888534024646e-03
232,1.9235683957384408e-03
233,3.3381509665081177e-03
234,6.4951850102883514e-03
235,1.3946649460596840e-02
236,1.2497343705495280e-02
237,7.3193248733571777e-03
238,9.0178053633855216e-03
239,6.5193968403036700e-04
240,6.6803374825930831e-04
241,2.2898585648171749e-03
242,1.8371959465807058e-03
243,8.8665637081966880e-04
244,2.6113773067328637e-03
245,1.6485172619516227e-03
246,1.1440693276726004e-03
247,2.6904581575715718e-03
248,4.4468229772112525e-03
249,4.6028292235477187e-03
250,5.7039988639237555e-03
251,9.3318954421097019e-04
252,1.1940200900426134e-03
253,1.4067041895223635e-03
254,4.5532202922530770e-03
255,1.4007534109527783e-03
256,6.3283183607334070e-04
257,1.0104956429323035e-03
258,1.2933141728832484e-03
259,4.7754504478162794e-03
260,1.9849978781023405e-03
261,2.1736974795777842e-03
262,3.2223541119540304e-03
263,5.1884708921486316e-03
264,2.7575570364684896e-03
265,2.0832888806532873e-03
266,2.5548308671108984e-03
267,3.7258457209406372e-03
268,2.7722506602386649e-03
269,3.5960697176051323e-03
270,1.2990063879681801e-03
271,1.8220174518462858e-04
272,1.9066998111635545e-04
273,7.2339143800108060e-04
274,1.3176689630582635e-03
275,1.8165357898779850e-03
276,1.9591659135154548e-03
277,1.8626943396827156e-03
278,2.5978766720264072e-04
279,2.5824690651222082e-04
280,8.0021696623206427e-04
281,1.2897623910439985e-03
282,1.6641654350678435e-03
283,1.4833779186071631e-03
284,5.7794542303063760e-04
285,2.1196514502853938e-04
286,1.0442532163946643e-03
287,1.4368915545913440e-03
288,1.2235577124795926e-03
289,1.7416685846432013e-03
290,4.5154419111847680e-04
291,1.0374320686280139e-03
292,1.8877969947521036e-03
293,1.0407581681839042e-03
294,7.3550527863278006e-04
295,1.6059007152522864e-04
296,3.4567728618735839e-04
297,6.4206768698855542e-04
298,8.7192438452467810e-04
299,7.5601716717325245e-04
300,6.3155037243727984e-04
301,7.6449087244231790e-05
