101,3.2987377811958524e-01
102,1.8339703046490047e-01
103,1.4204668688839056e-01
104,2.7225813708906860e-01
105,1.2115914148621652e-01
106,1.9235766499408974e-01
107,7.7429915934963470e-02
108,6.9315167249633783e-02
109,1.0829330285961316e+00
110,3.8064358934000331e-01
111,2.8196999939697742e-01
112,1.6812029243033305e-01
113,9.9801551157954804e-02
114,2.9851255221460871e-02
115,2.1110901877584277e-02
116,3.4748633134433091e-02
117,5.7284895011521016e-02
118,1.1048950733843652e-01
119,2.1845743979540297e-01
120,3.7979356509213652e-01
121,4.6725140260547815e-01
122,3.4580586894528670e-01
123,9.9719112421582004e-02
124,9.8900968469158551e-02
125,3.6128205382326423e-01
126,9.7479147189235504e-02
127,8.5191177628631085e-02
128,1.9492521662576012e-01
129,8.4807794042372778e-02
130,8.4551415544027758e-02
131,4.4982883160302758e-02
132,6.1908372493283084e-02
133,9.6439510533635156e-02
134,6.3097982928784879e-02
135,2.0731750110970001e-02
136,1.9213664305387186e-02
137,3.4484059250787950e-02
138,8.4125556081141292e-02
139,8.3920777881499625e-02
140,5.1206124484260249e-02
141,8.3604065761794216e-02
142,8.7219172967276160e-02
143,8.4286148600987959e-02
144,2.6213748220930269e-02
145,2.5097041802655439e-02
146,5.6905843032980456e-02
147,9.3740728156913783e-02
148,7.0580813003011583e-02
149,2.7620722646794379e-02
150,4.2925946186924670e-02
151,4.7923855442556819e-02
152,2.7132987224812447e-02
153,7.3710661163970239e-03
154,1.1675948564171496e-02
155,2.1522949118010920e-02
156,2.7250728747151839e-02
157,3.1386592543506259e-02
158,8.6110106409040252e-02
159,2.7080218996362464e-02
160,1.6024396219520561e-02
161,2.9155221283221372e-02
162,2.7174056065421993e-02
163,3.9127112647876952e-02
164,2.3255431577471380e-02
165,9.5077723380343638e-03
166,1.2388237591949292e-02
167,1.2010637516045551e-02
168,2.1219920783110673e-02
169,3.5837884235738068e-02
170,5.1192987660454631e-02
171,4.4207987476808118e-02
172,2.9368915395523224e-02
173,5.3973332086522862e-03
174,2.5968668267810960e-03
175,3.4173751073754638e-03
176,7.1774617706021095e-03
177,8.9948885466008890e-03
178,3.8770089777627665e-03
179,2.3530530209448465e-03
180,3.1267675521384694e-03
181,5.4251394145945882e-02
182,2.8958613067152326e-02
183,1.4451358251799799e-02
184,8.3226039443903381e-03
185,4.1057808182526252e-03
186,2.7917924578057291e-03
187,1.9509615030409277e-03
188,1.9361311629549354e-03
189,3.7573427034610510e-03
190,7.0581309510328680e-03
191,1.1517256791045694e-02
192,1.4414749057150881e-02
193,1.1500097891640556e-02
194,6.0729190209760989e-03
195,3.0974777233304367e-03
196,9.6298102274120444e-04
197,9.7303723566112338e-04
198,2.1086131269409010e-03
199,2.3091542901391604e-03
200,1.4371429739089524e-03
201,7.1396220690458955e-04
202,6.2881510570820718e-04
203,7.8641755531670666e-04
204,6.2613036597643885e-04
205,2.0317464375119398e-04
206,9.3580807445648947e-04
207,4.9381137446050018e-04
208,4.6225962547683403e-05
