273,4.3146484397431394e-03
274,9.0733284995382600e-03
275,2.7161853688716962e-02
276,6.1161552089431907e-02
277,2.7499623628299510e-02
278,2.7707221897818320e-02
279,9.1145381098613146e-03
280,2.0841450495170551e-02
281,1.0030532628910517e-02
282,7.7093482428034280e-03
283,8.9646132148214069e-03
284,1.0348298633777488e-02
285,9.8563848761075764e-03
286,7.7938079935847776e-03
287,3.8973657421210142e-03
288,4.4143609629061662e-03
289,1.0573103241040370e-02
290,3.6699677036315399e-03
291,1.7831314243314984e-03
292,1.9899758019049554e-02
293,1.5632925078726226e-02
294,3.2474437116348114e-02
295,1.0079420892610581e-02
296,5.0869491799140198e-03
297,7.7896168204269521e-03
298,1.1726340855315548e-02
299,9.9710515141180761e-03
300,1.1957522626969301e-02
301,1.2450139318733769e-02
302,1.4277657308143956e-02
303,2.7081004353883479e-03
304,2.6160668270772715e-03
305,3.5145693355221547e-03
306,5.4192003345968640e-03
307,1.8473876516509335e-02
308,1.2974423502869046e-02
309,8.1289725094010421e-03
310,1.3619140020148877e-02
311,2.3285282440682700e-02
312,3.4254969029509658e-03
313,2.2170060634092996e-03
314,3.1437887961051035e-03
315,1.7515246408354293e-02
316,7.4285694639241373e-03
317,5.8661519342230782e-03
318,1.1527126322126652e-02
319,1.5556783541136323e-02
320,2.4712504372674676e-02
321,1.0243698477585751e-02
322,6.3101842325474873e-03
323,9.3807158239590203e-03
324,4.6148350366581178e-03
325,2.7437883822896861e-03
326,1.4924705754597917e-03
327,1.1491909302238032e-03
328,3.8484383396663407e-03
329,5.5424386186611000e-03
330,7.0282861919718255e-03
331,1.1784066256184719e-02
332,5.1462909661686828e-03
333,4.6218028664282568e-03
334,4.0303116544811541e-03
335,2.3648983792028096e-03
336,3.2650135876457695e-03
337,9.8023409458906641e-03
338,3.0116927170494912e-03
339,1.6255047618821997e-03
340,1.5990997403461829e-03
341,4.3050999012561268e-03
342,4.2915789539907370e-03
343,3.6537602514727040e-03
344,1.6569149426313264e-02
345,7.1449167815061578e-03
346,5.0413701394542215e-03
347,1.0446892112821316e-02
348,1.0396034652168103e-02
349,1.7054036048342058e-02
350,7.1441684939169423e-03
351,5.7511957003091654e-03
352,9.6426979703736777e-03
353,4.2521913368928884e-03
354,4.2751592305170271e-03
355,7.5641843131865911e-03
356,8.7196235214114966e-03
357,4.2817250266364822e-03
358,4.2570146614851088e-03
359,7.6473005678915221e-03
360,5.5412927146167735e-03
361,4.2283694866407468e-03
362,1.0602107948216144e-03
363,1.8076259353332908e-03
364,5.2445837084393902e-03
365,9.8231524723048913e-03
366,1.3896834014801579e-02
367,7.1495808897644132e-03
368,3.9015249957293761e-03
369,4.2814903462146357e-03
370,1.5566123999260047e-02
371,7.9945478497201721e-03
372,4.0620570643927507e-03
373,4.0433392596529111e-03
374,7.5236260680340864e-03
375,3.2405273817283542e-03
376,4.0320715361495353e-03
377,2.7486250650039629e-03
378,7.8695469955595112e-04
379,6.6222234155774407e-04
380,3.2830480153758176e-03
381,4.0523294508794175e-03
382,5.2516118830106661e-03
383,1.7776997132674104e-03
384,2.9785060117750329e-03
385,4.7102806280906262e-03
386,5.0091716453990603e-03
387,3.8004538208233976e-03
388,1.8056256037916204e-03
389,1.0673355063006869e-03
390,1.9367512526131528e-03
391,3.4296972116479945e-03
392,4.3524640271483039e-03
393,4.3146230912258802e-03
394,8.1831415208350670e-04
395,8.1927293910044488e-04
396,1.8931692231777368e-03
397,2.9269310333275875e-03
398,4.3693186800259068e-03
399,5.9595051958335954e-03
400,4.2639518836758246e-03
401,1.6084160540087492e-03
402,1.6275766773584397e-03
403,2.1867246852611730e-03
404,6.8141994584278252e-04
405,2.8272567417987279e-04
406,5.2770561336441650e-04
407,1.1154848134059361e-03
408,1.2624019547825139e-03
409,2.8721983294082362e-03
410,1.4335886436655479e-03
411,5.7497630477882917e-04
412,2.3238598452543988e-03
413,3.5115597506917670e-03
414,4.8338008336079501e-03
415,4.6430691230374289e-03
416,2.0369520321286186e-03
417,7.8455291812516454e-04
418,2.4555206986597592e-04
419,4.3134002787012017e-04
420,9.3810337880552788e-04
421,2.0673316166625899e-03
422,1.3847636824816858e-03
423,1.4364301497392406e-03
424,1.8547996499508276e-03
425,8.4120128671393577e-04
426,1.1697407337794032e-03
427,2.1652922996987685e-03
428,3.2165101560837541e-03
429,3.1899102916021979e-03
430,2.7279816551048211e-03
431,6.1967304385401997e-04
432,3.7182044103055406e-04
433,5.8713991173518526e-04
434,4.9266755614601272e-04
435,1.5268121315258260e-03
436,1.2917872215774352e-03
437,1.4669352091579257e-03
438,3.2450234106937911e-03
439,1.3896996024413966e-03
440,5.4399855618708225e-04
441,8.6862487361558072e-04
442,3.6177303861079151e-04
443,2.9995881831334706e-04
444,7.5174389096087238e-04
445,1.1634598404175209e-03
446,2.2594018148466648e-03
447,2.4476941367825738e-03
448,9.9566171411424875e-04
449,3.5348480098611234e-04
